ts,timestamp,open,high,low,close,volume
1757059500000,2025-09-05 08:05:00,112925.72,112941.43,112889.16,112941.43,14.87855
1757059560000,2025-09-05 08:06:00,112941.43,112950.2,112862.57,112862.57,16.19614
1757059620000,2025-09-05 08:07:00,112862.58,112891.78,112862.57,112889.15,8.96556
1757059680000,2025-09-05 08:08:00,112889.15,112889.16,112850.0,112864.82,22.32444
1757059740000,2025-09-05 08:09:00,112864.81,112864.82,112801.44,112820.79,20.36092
1757059800000,2025-09-05 08:10:00,112820.79,112945.26,112820.79,112863.45,32.81335
1757059860000,2025-09-05 08:11:00,112863.44,112884.92,112861.44,112861.44,5.59828
1757059920000,2025-09-05 08:12:00,112861.45,112861.45,112790.38,112790.38,11.36425
1757059980000,2025-09-05 08:13:00,112790.39,112822.57,112771.65,112797.56,16.0687
1757060040000,2025-09-05 08:14:00,112797.55,112797.56,112766.33,112778.92,9.73632
1757060100000,2025-09-05 08:15:00,112778.92,112880.0,112778.92,112820.01,40.34903
1757060160000,2025-09-05 08:16:00,112820.01,112840.13,112738.18,112738.19,13.99669
1757060220000,2025-09-05 08:17:00,112738.18,112742.51,112666.71,112666.71,22.99547
1757060280000,2025-09-05 08:18:00,112666.71,112720.94,112666.71,112684.28,9.14076
1757060340000,2025-09-05 08:19:00,112684.28,112710.08,112651.05,112697.58,18.77362
1757060400000,2025-09-05 08:20:00,112697.59,112760.75,112697.58,112732.64,15.18684
1757060460000,2025-09-05 08:21:00,112732.63,112757.31,112732.63,112735.56,7.13056
1757060520000,2025-09-05 08:22:00,112735.56,112740.25,112703.67,112740.25,6.89424
1757060580000,2025-09-05 08:23:00,112740.24,112750.0,112732.63,112739.8,6.61244
1757060640000,2025-09-05 08:24:00,112739.79,112750.0,112739.79,112750.0,4.36383
1757060700000,2025-09-05 08:25:00,112750.0,112774.77,112733.06,112733.06,14.74906
1757060760000,2025-09-05 08:26:00,112733.06,112740.0,112710.89,112738.0,12.57062
1757060820000,2025-09-05 08:27:00,112738.0,112739.22,112730.75,112739.22,2.04212
