ts,timestamp,open,high,low,close,volume
1756105200,2025-08-25 07:00:00+00:00,13.8100004196167,13.895000457763672,13.8100004196167,13.890000343322754,0
1756105500,2025-08-25 07:05:00+00:00,13.859999656677246,13.859999656677246,13.84000015258789,13.859999656677246,6283
1756105800,2025-08-25 07:10:00+00:00,13.850000381469727,13.854999542236328,13.835000038146973,13.835000038146973,13757
1756106100,2025-08-25 07:15:00+00:00,13.845000267028809,13.864999771118164,13.845000267028809,13.864999771118164,4198
1756106400,2025-08-25 07:20:00+00:00,13.864999771118164,13.864999771118164,13.84000015258789,13.84000015258789,38235
1756106700,2025-08-25 07:25:00+00:00,13.850000381469727,13.854999542236328,13.829999923706055,13.854999542236328,35602
1756107000,2025-08-25 07:30:00+00:00,13.854999542236328,13.859999656677246,13.8100004196167,13.824999809265137,130396
1756107300,2025-08-25 07:35:00+00:00,13.824999809265137,13.84000015258789,13.779999732971191,13.829999923706055,165387
1756107600,2025-08-25 07:40:00+00:00,13.819999694824219,13.835000038146973,13.8100004196167,13.835000038146973,15985
1756107900,2025-08-25 07:45:00+00:00,13.84000015258789,13.845000267028809,13.829999923706055,13.84000015258789,11087
1756108200,2025-08-25 07:50:00+00:00,13.84000015258789,13.84000015258789,13.829999923706055,13.829999923706055,1194
1756108500,2025-08-25 07:55:00+00:00,13.829999923706055,13.835000038146973,13.789999961853027,13.800000190734863,24505
1756108800,2025-08-25 08:00:00+00:00,13.800000190734863,13.8149995803833,13.789999961853027,13.805000305175781,6838
1756109100,2025-08-25 08:05:00+00:00,13.824999809265137,13.824999809265137,13.8100004196167,13.824999809265137,7813
1756109400,2025-08-25 08:10:00+00:00,13.824999809265137,13.829999923706055,13.819999694824219,13.829999923706055,6038
1756109700,2025-08-25 08:15:00+00:00,13.829999923706055,13.835000038146973,13.8100004196167,13.8100004196167,12407
1756110000,2025-08-25 08:20:00+00:00,13.819999694824219,13.829999923706055,13.8100004196167,13.819999694824219,4209
1756110300,2025-08-25 08:25:00+00:00,13.8149995803833,13.829999923706055,13.8100004196167,13.8149995803833,9678
1756110600,2025-08-25 08:30:00+00:00,13.8149995803833,13.819999694824219,13.8149995803833,13.8149995803833,4715
1756110900,2025-08-25 08:35:00+00:00,13.8149995803833,13.835000038146973,13.8149995803833,13.835000038146973,6620
1756111200,2025-08-25 08:40:00+00:00,13.829999923706055,13.850000381469727,13.824999809265137,13.84000015258789,11403
1756111500,2025-08-25 08:45:00+00:00,13.84000015258789,13.84000015258789,13.829999923706055,13.829999923706055,996
1756111800,2025-08-25 08:50:00+00:00,13.829999923706055,13.835000038146973,13.824999809265137,13.824999809265137,3750
1756112100,2025-08-25 08:55:00+00:00,13.8149995803833,13.835000038146973,13.8149995803833,13.835000038146973,5326
1756112400,2025-08-25 09:00:00+00:00,13.835000038146973,13.835000038146973,13.829999923706055,13.829999923706055,2644
1756112700,2025-08-25 09:05:00+00:00,13.829999923706055,13.835000038146973,13.824999809265137,13.824999809265137,8871
1756113000,2025-08-25 09:10:00+00:00,13.829999923706055,13.845000267028809,13.829999923706055,13.845000267028809,19834
