ts,timestamp,open,high,low,close,volume
,,SAN,SAN,SAN,SAN,SAN
1740753000,2025-02-28 14:30:00+00:00,6.389999866485596,6.440000057220459,6.380000114440918,6.420000076293945,665657.0
1740756600,2025-02-28 15:30:00+00:00,6.429999828338623,6.440000057220459,6.389999866485596,6.40880012512207,716331.0
1740760200,2025-02-28 16:30:00+00:00,6.40500020980835,6.440000057220459,6.400000095367432,6.420000076293945,397032.0
1740763800,2025-02-28 17:30:00+00:00,6.419899940490723,6.420000076293945,6.340000152587891,6.355000019073486,343687.0
1740767400,2025-02-28 18:30:00+00:00,6.355000019073486,6.389999866485596,6.340000152587891,6.34499979019165,358324.0
1740771000,2025-02-28 19:30:00+00:00,6.340000152587891,6.380000114440918,6.340000152587891,6.380000114440918,462048.0
1740774600,2025-02-28 20:30:00+00:00,6.375,6.389999866485596,6.355000019073486,6.389999866485596,557362.0
1741012200,2025-03-03 14:30:00+00:00,6.559999942779541,6.599999904632568,6.525000095367432,6.585000038146973,3751555.0
1741015800,2025-03-03 15:30:00+00:00,6.585000038146973,6.585000038146973,6.545000076293945,6.566699981689453,1148733.0
1741019400,2025-03-03 16:30:00+00:00,6.565000057220459,6.570000171661377,6.539999961853027,6.565000057220459,843512.0
1741023000,2025-03-03 17:30:00+00:00,6.559999942779541,6.570000171661377,6.53000020980835,6.534999847412109,420643.0
1741026600,2025-03-03 18:30:00+00:00,6.53000020980835,6.550000190734863,6.519999980926514,6.525000095367432,470412.0
1741030200,2025-03-03 19:30:00+00:00,6.525000095367432,6.550000190734863,6.440000057220459,6.449999809265137,951413.0
1741033800,2025-03-03 20:30:00+00:00,6.445000171661377,6.489999771118164,6.440000057220459,6.489999771118164,930565.0
1741098600,2025-03-04 14:30:00+00:00,6.25,6.25,6.130000114440918,6.150000095367432,1963419.0
1741102200,2025-03-04 15:30:00+00:00,6.15500020980835,6.204999923706055,6.150000095367432,6.170000076293945,1614528.0
1741105800,2025-03-04 16:30:00+00:00,6.170000076293945,6.28000020980835,6.164999961853027,6.275000095367432,702981.0
1741109400,2025-03-04 17:30:00+00:00,6.275000095367432,6.340000152587891,6.260000228881836,6.309999942779541,823554.0
1741113000,2025-03-04 18:30:00+00:00,6.315000057220459,6.4278998374938965,6.309999942779541,6.40500020980835,762585.0
1741116600,2025-03-04 19:30:00+00:00,6.40500020980835,6.449999809265137,6.389999866485596,6.429999828338623,1281765.0
1741120200,2025-03-04 20:30:00+00:00,6.429999828338623,6.440000057220459,6.364999771118164,6.375,1132503.0
1741185000,2025-03-05 14:30:00+00:00,6.570000171661377,6.650000095367432,6.559999942779541,6.5920000076293945,2458881.0
1741188600,2025-03-05 15:30:00+00:00,6.590000152587891,6.630000114440918,6.579999923706055,6.584400177001953,1260326.0
1741192200,2025-03-05 16:30:00+00:00,6.585000038146973,6.610000133514404,6.559999942779541,6.605000019073486,2753734.0
1741195800,2025-03-05 17:30:00+00:00,6.605000019073486,6.619999885559082,6.579999923706055,6.59499979019165,1531478.0
1741199400,2025-03-05 18:30:00+00:00,6.59499979019165,6.639999866485596,6.590000152587891,6.635000228881836,902880.0
1741203000,2025-03-05 19:30:00+00:00,6.639900207519531,6.670000076293945,6.630000114440918,6.659999847412109,931466.0
