ts,timestamp,open,high,low,close,volume
1756514700,2025-08-30 00:45:00+00:00,857.72,859.71,857.72,859.7,565.489
1756515000,2025-08-30 00:50:00+00:00,859.71,860.01,859.22,859.32,980.399
1756515300,2025-08-30 00:55:00+00:00,859.31,859.51,858.52,859.45,505.576
1756515600,2025-08-30 01:00:00+00:00,859.45,860.3,859.36,860.3,391.751
1756515900,2025-08-30 01:05:00+00:00,860.3,860.54,859.9,860.21,225.819
1756516200,2025-08-30 01:10:00+00:00,860.21,860.36,859.88,859.96,141.039
1756516500,2025-08-30 01:15:00+00:00,859.95,859.96,859.4,859.61,162.468
1756516800,2025-08-30 01:20:00+00:00,859.61,859.95,859.16,859.17,103.699
1756517100,2025-08-30 01:25:00+00:00,859.16,859.17,857.85,858.0,253.198
1756517400,2025-08-30 01:30:00+00:00,858.0,858.6,857.56,858.6,332.366
1756517700,2025-08-30 01:35:00+00:00,858.6,858.6,857.68,857.96,233.706
1756518000,2025-08-30 01:40:00+00:00,857.95,857.99,857.3,857.3,380.855
1756518300,2025-08-30 01:45:00+00:00,857.3,857.31,856.34,856.34,199.391
1756518600,2025-08-30 01:50:00+00:00,856.35,856.35,854.22,854.23,709.632
1756518900,2025-08-30 01:55:00+00:00,854.23,854.82,852.39,852.88,1538.685
1756519200,2025-08-30 02:00:00+00:00,852.88,854.9,852.27,854.72,1341.414
1756519500,2025-08-30 02:05:00+00:00,854.73,856.88,854.72,856.23,784.515
1756519800,2025-08-30 02:10:00+00:00,856.23,856.95,856.22,856.89,258.599
1756520100,2025-08-30 02:15:00+00:00,856.9,858.0,856.67,857.81,472.094
1756520400,2025-08-30 02:20:00+00:00,857.81,858.16,857.4,857.4,227.375
1756520700,2025-08-30 02:25:00+00:00,857.41,857.8,856.53,857.73,868.286
1756521000,2025-08-30 02:30:00+00:00,857.73,859.4,857.73,858.78,612.16
1756521300,2025-08-30 02:35:00+00:00,858.78,859.39,858.45,858.65,681.831
1756521600,2025-08-30 02:40:00+00:00,858.65,859.21,858.65,858.69,360.58
1756521900,2025-08-30 02:45:00+00:00,858.69,858.69,857.48,857.61,166.023
1756522200,2025-08-30 02:50:00+00:00,857.62,857.72,856.9,856.91,195.037
